no;htobit;htobit_3;htobit_1;htobit_2;htobit_4;htobit_5
2553;0.036535338;800758.854;1;2;2;0
2554;0.009268869;463486.9854;0;1;0;0
2555;0.006567072;612144.8383;1;1;2;0
2556;0.015055578;1398019.367;1;2;1;0
2557;0.013431119;1770962.005;1;2;2;0
2558;0.037290875;1061922.262;1;2;1;0
2559;0.036749199;806003.9957;1;2;0;0
2560;0.031486347;447432.0939;0;1;0;0
2561;0.001230134;517017.1561;1;1;0;0
2562;0.029536538;1091156.894;4;2;0;0
2563;0.048923708;1574941.459;3;2;0;0
2564;0.010819521;531262.2485;4;1;0;0
2565;0.012935756;1202248.8;1;2;2;0
2566;0.059284762;1020025.916;2;1;0;0
2567;0.036219981;762672.7158;4;2;0;0
2568;0.049624529;760511.2166;1;1;0;0
2569;0.003537841;301879.0257;3;1;0;0
2570;0.092178546;370238.0001;4;1;0;0
2571;0.088560104;397695.9739;3;1;0;0
2572;0.020582955;1274744.277;2;3;1;0
2573;0.025056325;1774960.811;4;2;0;0
2574;0.012473565;1587357.457;1;1;2;0
2575;0.000393048;793795.6784;0;2;1;1
2576;0.004491841;638491.2502;1;1;0;0
2577;0.004317781;563947.1585;0;1;0;0
2578;0.016569307;693813.0672;1;1;0;0
2579;0;267267.9429;0;1;0;0
2580;0.003718196;703567.2088;2;2;1;0
2581;0;470906.1844;2;1;1;0
2582;0;470709.0747;3;1;0;0
2583;0.025720721;1493193.694;2;2;3;0
2584;0.002631865;1463600.684;4;3;0;0
2585;0.004220173;1663439.56;2;3;0;0
2586;0.140612036;624661.9702;4;1;0;0
2587;0.012068809;1192163.827;1;2;0;1
2588;0.002910174;700988.6956;4;1;0;0
2589;0.021130718;629794.2517;0;1;0;0
2590;0.051070306;617579.945;0;2;2;0
2591;0.034665346;980345.1857;4;2;0;0
2592;0.005550971;799859.7639;2;1;0;0
2593;0.004668305;781439.8298;1;1;0;0
2594;0.029887699;470159.9378;1;1;0;0
2595;0;648776.1478;0;1;3;0
2596;0;912562.1039;1;2;0;0
2597;0;732823.1278;2;1;2;0
2598;0.029106162;842502.291;1;1;0;0
2599;0.030164775;1746009.999;1;2;1;0
2600;0.054114312;672797.6828;3;2;0;0
2601;0.012150432;1566364.554;4;2;0;0
2602;0.002771699;593138.0042;4;1;0;0
2603;0.004485422;666157.7149;1;1;0;0
2604;0;617592.9024;4;1;0;0
2605;0.012795057;585226.1806;1;2;1;0
2606;0.00863031;778650.917;0;1;0;0
2607;0.013741864;687242.8753;2;2;1;0
2608;0.05886912;1178002.796;1;2;0;0
2609;0.023247626;1147471.741;0;2;0;0
2610;0;662804.19;3;1;0;0
2611;0.006251954;479850.1804;3;2;0;0
2612;0.005733741;832964.0332;1;2;1;0
2613;0.004333952;1517321.49;2;3;0;0
2614;0;543736.8226;2;1;2;0
2615;0.026924916;1254860.323;1;2;0;0
2616;0;1206408.798;1;2;0;0
2617;0.002712898;703306.9191;1;1;1;0
2618;0.036165662;649677.012;0;1;0;0
2619;0.009110965;2233792.11;1;2;0;1
2620;0.077544488;742476.8163;1;1;0;0
2621;0.095635921;988708.0759;1;1;0;0
2622;0.001932593;608508.764;3;1;0;0
2623;0.011906506;1439801.139;4;2;0;0
2624;0.003281845;1075004.604;1;2;0;0
2625;0.007115975;1109615.584;1;1;2;0
2626;0.008179887;909548.0666;4;1;0;0
2627;0.019653112;1425931.396;2;3;0;0
2628;0.019274687;1285623.459;4;1;0;0
2629;0.000977024;2247641.405;1;2;0;0
2630;0;742753.0193;2;2;1;0
2631;0.028991133;1092471.974;1;2;0;0
2632;0.029827898;1404456.431;2;2;1;0
2633;0.001778583;620718.8602;2;1;0;0
2634;0.024375932;1581396.649;4;2;0;0
2635;0.004254703;1548403.778;2;1;1;0
2636;0.041824676;1142890.263;4;2;0;0
2637;0.050008249;1278989.228;4;1;0;0
2638;0.078793891;1062721.605;2;2;0;0
2639;0;703753.7643;4;1;0;0
2640;0.04713361;686367.8106;1;1;0;0
2641;0.008063342;467299.9402;3;1;0;0
2642;0.005510476;1829242.698;2;2;3;0
2643;0.015408015;2728450.394;2;2;0;0
2644;0.034983352;270300.0667;3;1;0;0
2645;0;524712.9411;0;1;0;0
2646;0;934127.165;2;1;0;0
2647;0.011348889;1096494.7;2;2;0;0
2648;0.074886486;1293638.614;4;2;0;0
2649;0;295010.8961;0;2;0;0
2650;0.005145461;1805085.276;3;3;0;0
2651;0.028365396;924118.979;1;2;0;0
2652;0;1008774.117;2;2;0;0
2653;0.03560942;1156547.576;3;1;0;0
2654;0.005464925;1649061.248;0;2;1;0
2655;0.013144586;1038146.257;2;1;0;0
2656;0.036338635;981710.198;2;1;0;0
2657;0.013159819;560797.8944;3;2;0;0
2658;0.019346975;2589551.959;1;2;1;1
2659;0.040482413;881568.4181;4;2;0;0
2660;0.001074887;1384331.621;2;3;1;0
2661;0.004546836;625489.9793;1;2;1;0
2662;0.002349952;1531945.75;2;2;0;0
2663;0.021959268;916423.8831;1;2;1;1
2664;0.013080057;566970.2622;3;1;0;0
2665;0.007195523;1097349.369;4;2;0;0
2666;0.008203432;1554959.278;4;2;0;0
2667;0.01456696;578295.0195;1;1;0;0
2668;0.028134385;972049.3241;3;1;0;0
2669;0;439473.1531;1;1;0;0
2670;0.009827166;1664366.264;1;2;2;0
2671;0.033597697;1075788.146;4;1;0;0
2672;0.012214544;1252605.323;4;1;0;0
2673;0;607286.1008;0;1;0;0
2674;0.092782289;1035369.906;4;1;0;0
2675;0.083492756;1377353.52;4;2;0;0
2676;0.025254715;1172296.152;1;2;1;0
2677;0.00924766;738348.892;1;2;0;0
2678;0.032218546;502815.8499;1;1;0;0
2679;0.003566945;2169923.196;2;4;2;0
2680;0.007609788;433651.9943;4;2;0;0
2681;0.026123496;717514.9898;2;1;0;0
2682;0.041233491;1320673.94;0;2;0;0
2683;0;705321.3049;4;1;0;0
2684;0.022426672;2491452.392;2;2;4;0
2685;0.035202228;1537004.683;4;2;0;0
2686;0.010318758;1643221.291;2;1;2;0
2687;0;762213.1745;1;1;0;0
2688;0.00779835;1134085.986;0;2;0;0
2689;0.016830403;1088031.229;2;1;0;0
2690;0.024241105;790063.2754;1;1;0;0
2691;0.017563652;1394300.54;1;2;2;0
2692;0.007277098;1475863.611;1;2;2;0
2693;0.009061228;4530844.376;3;3;0;0
2694;0;1101315.481;4;1;0;0
2695;0.068532191;626347.7571;1;1;0;0
2696;0.038891464;653511.0914;4;2;0;0
2697;0.004277096;537748.1501;1;1;0;0
2698;0.015742693;1179976.068;1;2;2;0
2699;0.032279283;1132676.523;4;2;0;0
2700;0.004005907;1647566.32;4;2;0;0
2701;0;647313.9039;1;1;0;0
2702;0.005939146;1543993.343;1;2;3;0
2703;0.039506543;1015932.941;3;3;0;0
2704;0.018524274;781893.0665;4;1;0;0
2705;0.001709514;701954.0267;4;1;0;0
2706;0.011151603;1097599.514;3;1;0;0
2707;0.059546169;1385446.319;2;2;2;0
2708;0.075275853;1713604.773;4;3;0;0
2709;0.044587091;1448962.661;1;2;0;0
2710;0.001697107;388897.0397;4;1;0;0
2711;0.003264696;1021840.776;0;2;0;1
2712;0.068642974;874961.6277;2;3;1;0
2713;0.003681187;1398462.077;2;2;3;0
2714;0.050159924;586843.0372;4;2;0;0
2715;0.017103352;441316.9216;4;1;0;0
2716;0.01186412;774773.2017;4;4;0;0
2717;0.025354374;463352.1902;4;1;0;0
2718;0;313329.0733;4;1;0;0
2719;0;456283.8795;2;1;0;0
2720;0;280285.989;0;1;0;0
2721;0.00518237;1347645.653;1;3;0;0
2722;0.026460564;759621.094;4;2;0;0
2723;0.026312478;754774.9612;4;2;0;0
2724;0.009522069;432258.876;2;1;0;0
